customer_id,customer_name,email,country,signup_date,customer_type,age,updated_at
272,Douglas Smith,debbiebennett@example.org,UK,2025-02-21,Standard,25.0,2026-07-19 13:22:07.358923
273,Jeffrey Wong,laurasherman@example.org,USA,2026-06-19,premium,68.0,2026-07-19 13:22:07.358923
274,Mr. Brandon Munoz,wayne29@example.net,UK,2024-09-24,Premium,,2026-07-19 13:22:07.359923
275,Dale Matthews,kimberly36@example.net,Canada,2025-11-02,,51.0,2026-07-19 13:22:07.359923
276,Anthony Williams,fisherstephanie@example.net,,2026-03-11,,,2026-07-19 13:22:07.359923
277,Kathleen Murphy,kathyjames@example.org,UK,2023-03-22,Premium,46.0,2026-07-19 13:22:07.359923
278,Michele Andrews,charlesharris@example.org,UK,2026-04-22,premium,47.0,2026-07-19 13:22:07.359923
279,Evelyn Jenkins,tgilbert@example.org,Canada,2023-11-12,,45.0,2026-07-19 13:22:07.359923
280,Charles Smith,samuelarmstrong@example.net,Germany,2022-07-22,,22.0,2026-07-19 13:22:07.359923
281,Larry Herrera,davisjacqueline@example.net,India,2023-02-20,Standard,22.0,2026-07-19 13:22:07.359923
282,Douglas Morgan,harrisgail@example.net,India,2023-01-18,premium,,2026-07-19 13:22:07.360921
283,Keith Padilla,michellerowe@example.org,Germany,2023-09-18,,24.0,2026-07-19 13:22:07.360921
284,Duane Hartman,michael93@example.org,,2022-11-24,Standard,,2026-07-19 13:22:07.360921
285,Cameron Burns,latoyalong@example.org,USA,2024-03-24,premium,,2026-07-19 13:22:07.360921
286,Stephanie Yoder,cody23@example.org,Germany,2024-03-20,Premium,,2026-07-19 13:22:07.360921
287,Julia Ramsey,shanna@example.net,India,2022-10-26,premium,41.0,2026-07-19 13:22:07.360921
288,Lucas Johnson,kathleenenglish@example.org,,2021-05-16,,22.0,2026-07-19 13:22:07.360921
289,Heather Sutton,ninascott@example.com,Canada,2026-01-10,,,2026-07-19 13:22:07.361922
290,Donald Rhodes,benjamin77@example.net,USA,2023-06-06,Premium,,2026-07-19 13:22:07.361922
291,Elaine Ware,jeremyclark@example.com,,2025-11-11,,,2026-07-19 13:22:07.361922
292,Patricia James,valeriewelch@example.net,,2026-04-05,premium,,2026-07-19 13:22:07.361922
293,Amanda Baker,kristawells@example.org,India,2025-12-19,Standard,,2026-07-19 13:22:07.361922
294,Samuel Rivera,robinsonjuan@example.org,USA,2021-10-18,Premium,,2026-07-19 13:22:07.361922
295,Amanda Lowe,ogrant@example.org,Canada,2022-04-10,premium,54.0,2026-07-19 13:22:07.362959
296,Christopher Jackson,veronicaross@example.net,Germany,2021-10-23,Premium,,2026-07-19 13:22:07.362959
297,Jerry Rush,ywalton@example.com,Canada,2025-07-15,premium,,2026-07-19 13:22:07.362959
298,Anthony Jones,paula95@example.com,India,2024-07-31,Premium,29.0,2026-07-19 13:22:07.362959
299,Nicole Lee,logan55@example.com,UK,2022-11-11,,22.0,2026-07-19 13:22:07.362959
300,Benjamin Vargas,floressharon@example.com,,2022-12-31,Premium,23.0,2026-07-19 13:22:07.362959
301,Gina Reese DDS,morgankline@example.org,Germany,2024-03-12,,39.0,2026-07-19 13:22:07.362959
302,Roger Murphy,judypearson@example.com,India,2024-10-19,premium,67.0,2026-07-19 13:22:07.362959
303,Stacey Murray,isullivan@example.net,Canada,2025-09-04,Standard,66.0,2026-07-19 13:22:07.363921
304,Sara Torres,janet06@example.net,,2026-02-02,premium,,2026-07-19 13:22:07.363921
305,John Fisher,osantana@example.com,Germany,2023-02-22,,,2026-07-19 13:22:07.363921
306,Jill Norris,jeffreyodonnell@example.com,USA,2022-04-25,Premium,,2026-07-19 13:22:07.363921
307,Sara Smith,ryancarter@example.com,Canada,2024-12-16,,,2026-07-19 13:22:07.363921
308,John Thompson,mariahduncan@example.com,Canada,2025-04-24,,56.0,2026-07-19 13:22:07.363921
309,Richard Dodson,amandamurphy@example.com,Canada,2025-05-27,premium,31.0,2026-07-19 13:22:07.363921
310,Dominique Lloyd,qflores@example.net,India,2024-12-04,premium,25.0,2026-07-19 13:22:07.363921
311,Tracy Moran,david61@example.net,Germany,2022-05-12,,29.0,2026-07-19 13:22:07.364921
312,David Smith,jonathanmorris@example.org,Germany,2023-07-25,Standard,,2026-07-19 13:22:07.364921
313,Emily Foley,brich@example.net,Canada,2024-04-27,Premium,45.0,2026-07-19 13:22:07.364921
314,Matthew Pacheco,ujohnson@example.net,Germany,2021-05-20,Premium,,2026-07-19 13:22:07.364921
315,Jessica Baker,kellerapril@example.org,UK,2024-04-12,,36.0,2026-07-19 13:22:07.364921
316,Michael Miller,wevans@example.net,Germany,2026-06-07,premium,,2026-07-19 13:22:07.364921
317,Breanna Hall,frankwood@example.com,,2021-05-23,premium,,2026-07-19 13:22:07.364921
318,Robert Taylor,ohall@example.org,Canada,2025-03-08,,,2026-07-19 13:22:07.364921
319,Susan Tate,benjamin50@example.net,UK,2026-02-08,,,2026-07-19 13:22:07.365922
320,Ricky Parker,sullivankelly@example.org,USA,2024-09-05,Standard,22.0,2026-07-19 13:22:07.365922
321,Richard Daniel,thansen@example.com,UK,2023-09-09,Standard,,2026-07-19 13:22:07.365922
322,Brian Francis,tmartinez@example.com,India,2022-06-21,Standard,33.0,2026-07-19 13:22:07.365922
323,Jennifer Bush,dominique64@example.net,USA,2025-02-10,Standard,29.0,2026-07-19 13:22:07.365922
324,David Sullivan,brittney86@example.com,,2026-02-15,Standard,,2026-07-19 13:22:07.365922
325,Brooke Moody,stephanie54@example.org,Germany,2022-04-26,,,2026-07-19 13:22:07.365922
326,Denise Hunter,smithnicole@example.net,,2024-10-10,Standard,46.0,2026-07-19 13:22:07.365922
327,Dana Wilson,gloria50@example.com,Germany,2024-01-26,premium,,2026-07-19 13:22:07.365922
328,Mr. Timothy Lopez DVM,ronald99@example.net,UK,2026-03-26,premium,50.0,2026-07-19 13:22:07.366921
329,Bradley Lopez,barkerraymond@example.com,India,2023-12-17,,20.0,2026-07-19 13:22:07.366921
330,Denise Hensley,phameric@example.net,India,2021-11-19,premium,22.0,2026-07-19 13:22:07.366921
331,Tina Hill,kelly01@example.net,UK,2023-03-21,,47.0,2026-07-19 13:22:07.366921
332,Jill Boyer,krausewilliam@example.com,Germany,2021-06-14,Standard,,2026-07-19 13:22:07.366921
333,Craig Chapman,barnesmelissa@example.com,UK,2025-09-14,Premium,46.0,2026-07-19 13:22:07.366921
334,Jonathan Perkins,dpatton@example.org,India,2022-07-18,Premium,50.0,2026-07-19 13:22:07.366921
335,Valerie Lambert,thomas11@example.com,Canada,2025-02-27,,46.0,2026-07-19 13:22:07.366921
336,Shawna Johnson,agray@example.org,India,2024-06-16,premium,,2026-07-19 13:22:07.366921
337,Kelli Sanders,annette25@example.com,India,2022-09-28,Premium,,2026-07-19 13:22:07.367929
338,Dr. Jeremy Lopez,dharrison@example.com,Canada,2024-09-12,Premium,,2026-07-19 13:22:07.367929
339,Scott Garrett,jonesalison@example.net,India,2025-02-18,Standard,39.0,2026-07-19 13:22:07.367929
340,Nicholas Jackson,pthomas@example.net,UK,2022-10-29,Standard,,2026-07-19 13:22:07.367929
341,Ashley Reid,cassandra52@example.com,,2022-08-19,,26.0,2026-07-19 13:22:07.367929
342,Mark Allen,joshua47@example.com,India,2023-06-01,,,2026-07-19 13:22:07.367929
343,Benjamin Sullivan,peter18@example.org,USA,2022-10-16,Premium,,2026-07-19 13:22:07.367929
344,Erin Gonzalez,vincentlinda@example.net,UK,2024-07-08,Premium,,2026-07-19 13:22:07.367929
345,Monique Garcia,dalecuevas@example.com,USA,2021-03-20,Standard,,2026-07-19 13:22:07.367929
346,Benjamin Garrison,schmidtmelissa@example.com,USA,2025-04-12,Standard,27.0,2026-07-19 13:22:07.368941
347,Howard Baker,andersonelizabeth@example.com,India,2021-10-24,Premium,50.0,2026-07-19 13:22:07.368941
348,Eric Wagner,greenkatherine@example.net,,2024-08-29,Standard,,2026-07-19 13:22:07.368941
349,Emily Harris,agonzalez@example.org,USA,2025-08-21,Standard,62.0,2026-07-19 13:22:07.368941
350,Christopher Stout,anthonyanthony@example.org,,2024-02-04,Premium,,2026-07-19 13:22:07.368941
351,Jaime Francis,monroeamanda@example.org,,2022-07-07,Standard,,2026-07-19 13:22:07.368941
352,Rodney Walker,annafleming@example.net,,2022-02-25,,32.0,2026-07-19 13:22:07.368941
353,Stacy Sanchez,noahrodriguez@example.com,India,2021-02-18,,,2026-07-19 13:22:07.368941
354,Kenneth Simmons,ycaldwell@example.org,,2021-03-28,,,2026-07-19 13:22:07.369937
355,Ronald Munoz,dcox@example.org,Germany,2023-09-24,,28.0,2026-07-19 13:22:07.369937
356,Amy Davis,youngjames@example.com,UK,2025-10-09,premium,,2026-07-19 13:22:07.369937
357,Valerie Brewer,dperez@example.org,India,2023-06-10,Premium,63.0,2026-07-19 13:22:07.369937
358,Nathan Logan,haleymartin@example.net,India,2026-01-29,Standard,,2026-07-19 13:22:07.369937
359,Victoria Case,chapmanpamela@example.com,UK,2025-09-21,,23.0,2026-07-19 13:22:07.369937
360,Mark Mcclure,nvazquez@example.org,Germany,2021-08-03,premium,,2026-07-19 13:22:07.369937
361,Cody Brown,rramirez@example.net,Canada,2024-04-29,premium,,2026-07-19 13:22:07.369937
362,Bob Watkins,fsanchez@example.net,Canada,2024-06-12,Standard,,2026-07-19 13:22:07.369937
363,Holly Duke,christinamckinney@example.net,Canada,2021-11-04,premium,68.0,2026-07-19 13:22:07.370938
364,Rebecca Shields,curtis14@example.com,USA,2026-05-02,premium,48.0,2026-07-19 13:22:07.370938
365,Tonya Colon,john24@example.com,,2023-12-02,,57.0,2026-07-19 13:22:07.370938
366,Gregory Robinson,pjacobs@example.com,Canada,2026-06-11,premium,31.0,2026-07-19 13:22:07.370938
367,Regina Johnson,kmoore@example.com,UK,2021-04-11,,,2026-07-19 13:22:07.370938
368,Benjamin Norris,deborah14@example.org,USA,2024-11-10,Premium,21.0,2026-07-19 13:22:07.370938
369,Randall Sullivan,kenneth31@example.com,Germany,2022-12-19,,22.0,2026-07-19 13:22:07.370938
370,Meagan Osborn,andersonsharon@example.net,Germany,2023-03-15,Premium,58.0,2026-07-19 13:22:07.370938
371,David Gallegos,josephkelly@example.com,,2025-09-28,premium,45.0,2026-07-19 13:22:07.370938
372,James Marquez,dwest@example.org,UK,2024-07-27,Standard,,2026-07-19 13:22:07.371938
373,Angela Gillespie,floresanthony@example.org,USA,2022-10-28,Premium,,2026-07-19 13:22:07.371938
374,Stephanie Mcintyre,wendy66@example.org,Canada,2021-03-15,Premium,,2026-07-19 13:22:07.371938
375,Nathan Thomas,melindarussell@example.org,Canada,2022-12-26,,,2026-07-19 13:22:07.371938
376,Alicia Hill,deanna38@example.com,,2026-06-16,premium,68.0,2026-07-19 13:22:07.371938
377,Caleb Diaz,hodgeserica@example.org,India,2025-03-13,Premium,,2026-07-19 13:22:07.371938
378,Kevin Mcconnell,nicoletravis@example.org,USA,2026-04-20,premium,,2026-07-19 13:22:07.371938
379,Jennifer Simpson,shepherdsue@example.net,,2025-07-26,,,2026-07-19 13:22:07.371938
380,Samantha Cox,michael40@example.com,,2025-07-11,Standard,,2026-07-19 13:22:07.371938
381,Maria Buchanan,stewartsara@example.com,Canada,2024-11-26,Standard,20.0,2026-07-19 13:22:07.372937
382,John Tran,briansanders@example.net,Canada,2024-10-11,premium,,2026-07-19 13:22:07.372937
383,Tyler Thomas,gfisher@example.net,UK,2023-11-23,premium,20.0,2026-07-19 13:22:07.372937
384,Patrick White,pramsey@example.com,India,2024-07-18,Premium,,2026-07-19 13:22:07.372937
385,Dr. Vincent Wood,jennifer04@example.org,India,2025-11-07,premium,,2026-07-19 13:22:07.372937
386,Jasmine Wong,thompsonalexandra@example.net,,2024-01-31,,39.0,2026-07-19 13:22:07.372937
387,Brandon Matthews,gregg83@example.net,Germany,2022-09-01,,,2026-07-19 13:22:07.372937
388,Gary Campos,ncline@example.com,Canada,2022-06-21,,,2026-07-19 13:22:07.372937
389,Jacqueline Johnson,wwolf@example.com,UK,2021-12-08,Standard,,2026-07-19 13:22:07.372937
390,Adam Long,tsnyder@example.org,India,2025-12-21,Premium,,2026-07-19 13:22:07.373922
391,Adrienne Young,abigailstone@example.net,India,2024-01-18,,,2026-07-19 13:22:07.373922
392,Jodi Olsen,dianaharris@example.org,India,2024-01-16,Premium,,2026-07-19 13:22:07.373922
393,Deborah Landry,wilsonscott@example.com,UK,2024-02-10,premium,58.0,2026-07-19 13:22:07.373922
394,Amanda Jones,xbowers@example.org,Canada,2022-10-14,,41.0,2026-07-19 13:22:07.373922
395,Douglas Foster,raymondjohnson@example.org,Canada,2025-09-30,,20.0,2026-07-19 13:22:07.373922
396,Joshua Santos,stephenrice@example.org,Canada,2025-03-23,premium,,2026-07-19 13:22:07.373922
397,Justin Aguilar,lewislaura@example.net,UK,2026-05-14,Standard,,2026-07-19 13:22:07.374922
398,Scott Taylor,joshuabrown@example.org,India,2024-06-18,,66.0,2026-07-19 13:22:07.374922
399,Laura Rios,edwin16@example.org,UK,2025-10-11,premium,,2026-07-19 13:22:07.374922
400,Tracy Pennington,tdaniels@example.org,,2024-12-26,Standard,25.0,2026-07-19 13:22:07.374922
401,Raymond Ballard,huynhvincent@example.org,,2025-07-03,,,2026-07-19 13:22:07.374922
402,Jonathan Marsh,kimberly11@example.org,UK,2025-11-20,premium,,2026-07-19 13:22:07.374922
403,Savannah Brown,william87@example.org,,2024-01-18,Standard,,2026-07-19 13:22:07.374922
404,Richard Price,eleblanc@example.org,,2021-05-30,,30.0,2026-07-19 13:22:07.374922
405,Samantha Robinson,kimberly25@example.net,USA,2021-10-07,Premium,46.0,2026-07-19 13:22:07.375939
406,Vincent Bennett,kylie51@example.net,,2024-01-20,Premium,,2026-07-19 13:22:07.375939
407,Tanya Johnson,nsullivan@example.org,,2024-08-07,Premium,,2026-07-19 13:22:07.375939
408,Jennifer Howard,ajohnson@example.org,India,2021-10-10,Standard,63.0,2026-07-19 13:22:07.375939
409,Linda Hickman,vblack@example.org,India,2023-09-12,Standard,25.0,2026-07-19 13:22:07.375939
410,Linda Oneill,calhounbrian@example.com,USA,2025-03-22,,,2026-07-19 13:22:07.375939
411,Lisa Barrera,masonblake@example.net,UK,2023-05-04,premium,47.0,2026-07-19 13:22:07.375939
412,Ryan Weaver,frederick59@example.com,UK,2021-08-04,Premium,,2026-07-19 13:22:07.375939
413,Larry Bentley,cheryl13@example.org,Germany,2022-07-12,,,2026-07-19 13:22:07.375939
414,Michael Watts,rachel20@example.com,Germany,2021-12-06,Premium,,2026-07-19 13:22:07.376938
415,Pamela Cox,kaylabecker@example.net,,2026-02-18,,,2026-07-19 13:22:07.376938
416,Timothy Davidson,tprice@example.com,USA,2021-08-16,Standard,67.0,2026-07-19 13:22:07.376938
417,Alexander Robinson,cisnerosaustin@example.com,Germany,2023-09-24,Premium,25.0,2026-07-19 13:22:07.376938
418,Christina Peterson,whiteblake@example.org,India,2025-08-16,Standard,38.0,2026-07-19 13:22:07.376938
419,Tanya Ortiz,elizabethroman@example.org,India,2021-03-27,premium,,2026-07-19 13:22:07.376938
420,Willie Bailey,pruittvictoria@example.net,USA,2022-12-27,premium,,2026-07-19 13:22:07.376938
421,Andrea Long,danielayers@example.com,UK,2023-07-23,Premium,50.0,2026-07-19 13:22:07.376938
422,Gabriel Jones,garrettkyle@example.org,UK,2021-04-08,Standard,,2026-07-19 13:22:07.377937
423,Miss Mary Lewis,fwagner@example.org,UK,2026-04-26,Premium,23.0,2026-07-19 13:22:07.377937
424,James Short,ewilliams@example.org,,2022-03-23,premium,59.0,2026-07-19 13:22:07.377937
425,Seth Turner,gregory32@example.org,UK,2024-03-18,Premium,,2026-07-19 13:22:07.377937
426,Jeremy Welch,lori63@example.com,,2021-03-08,premium,48.0,2026-07-19 13:22:07.377937
427,Jackson Robinson,obrienmonique@example.com,,2024-04-09,premium,47.0,2026-07-19 13:22:07.377937
428,Edgar Pearson,sanchezrebecca@example.net,,2026-03-19,Standard,,2026-07-19 13:22:07.377937
429,Dennis Nichols,watkinson@example.com,Germany,2023-12-11,Standard,39.0,2026-07-19 13:22:07.377937
430,Thomas Kim,xbrown@example.net,India,2021-09-19,premium,,2026-07-19 13:22:07.377937
431,Brenda Newman,timothywalker@example.com,Germany,2025-10-25,premium,50.0,2026-07-19 13:22:07.378923
432,Sara Mcconnell,chaveznorma@example.org,India,2025-03-11,,,2026-07-19 13:22:07.378923
433,Laura Reynolds,john21@example.com,Germany,2025-02-27,Standard,24.0,2026-07-19 13:22:07.378923
434,Gregory Garcia,jamesbutler@example.org,India,2021-03-31,,,2026-07-19 13:22:07.378923
435,Ariel Shelton,kevans@example.com,USA,2021-02-24,Standard,,2026-07-19 13:22:07.379429
436,Jennifer Morton,caitlinmiller@example.com,UK,2022-07-04,premium,30.0,2026-07-19 13:22:07.379429
437,Frank Trevino,fbailey@example.org,Germany,2023-08-30,,,2026-07-19 13:22:07.379429
438,Michael Lynch,brittanycardenas@example.net,Germany,2026-06-02,Premium,,2026-07-19 13:22:07.379429
439,Daniel Bowman,lauren61@example.org,USA,2025-05-05,premium,21.0,2026-07-19 13:22:07.379429
440,Robert Torres,brookethompson@example.net,India,2023-10-10,,36.0,2026-07-19 13:22:07.379429
441,Sarah Baker,morrowamber@example.org,Canada,2024-02-18,Standard,,2026-07-19 13:22:07.379429
442,David Jacobs,kstokes@example.net,Germany,2024-06-30,Premium,43.0,2026-07-19 13:22:07.379429
443,David Vega,cynthiaharrell@example.org,UK,2023-05-26,Standard,,2026-07-19 13:22:07.380438
444,Eric Green,baileyjenkins@example.org,Canada,2024-05-19,,,2026-07-19 13:22:07.380438
445,Christian Jackson,hjenkins@example.com,UK,2022-09-25,Premium,26.0,2026-07-19 13:22:07.380438
446,Ronald Andrade,ronald82@example.net,Germany,2024-06-15,premium,,2026-07-19 13:22:07.380438
447,Michael Ross,kim09@example.com,USA,2025-06-07,,50.0,2026-07-19 13:22:07.380438
448,Joseph Lewis,chavezclinton@example.org,Canada,2026-05-01,Standard,,2026-07-19 13:22:07.380438
449,John Wolfe,stephanie99@example.com,Germany,2023-08-21,,27.0,2026-07-19 13:22:07.380438
450,John Perkins,nguzman@example.org,India,2021-04-29,premium,,2026-07-19 13:22:07.380438
451,Caitlin Nelson,garciamatthew@example.com,UK,2022-05-27,premium,,2026-07-19 13:22:07.380438
452,Stacey Roth,laura76@example.net,UK,2021-11-26,,,2026-07-19 13:22:07.381434
453,Monica Mcgrath,pattersonamber@example.org,Germany,2021-12-22,Premium,,2026-07-19 13:22:07.381434
454,Dr. Katherine Johnson PhD,alexis72@example.com,,2025-12-07,,,2026-07-19 13:22:07.381434
455,Dawn Santana,anita93@example.com,,2021-08-28,Premium,,2026-07-19 13:22:07.381434
456,Megan Barr,robertreid@example.com,India,2021-02-15,Standard,64.0,2026-07-19 13:22:07.381434
457,Megan Rich,hharrington@example.org,UK,2023-11-09,Standard,,2026-07-19 13:22:07.381434
458,Michael Diaz,sharonhamilton@example.net,USA,2021-12-10,Standard,20.0,2026-07-19 13:22:07.381434
459,Peter Bowen,ryanpollard@example.com,USA,2026-06-11,,,2026-07-19 13:22:07.381434
460,Jaime Khan,jonesjason@example.net,USA,2024-03-26,Standard,,2026-07-19 13:22:07.381434
461,Jessica Banks,mbaker@example.org,,2022-06-21,Premium,63.0,2026-07-19 13:22:07.382450
462,James Santiago,crystal20@example.org,UK,2025-05-21,premium,,2026-07-19 13:22:07.382450
463,Jessica Morse,timothy70@example.com,UK,2024-06-08,premium,,2026-07-19 13:22:07.382450
464,Susan Mcknight,igarner@example.net,UK,2024-08-17,premium,,2026-07-19 13:22:07.382450
465,Margaret Elliott,thomasmccall@example.org,UK,2023-11-01,Standard,,2026-07-19 13:22:07.382450
466,Catherine Walker,spencerjohnathan@example.com,UK,2024-11-15,Standard,,2026-07-19 13:22:07.382450
467,Zachary Preston,sextonapril@example.net,,2025-05-21,,,2026-07-19 13:22:07.382450
468,Lynn Harris,jose69@example.net,India,2023-05-29,premium,36.0,2026-07-19 13:22:07.382450
469,Rebecca Franco,robertking@example.net,UK,2022-10-03,,,2026-07-19 13:22:07.382450
470,Carla Rodriguez,biancahopkins@example.com,USA,2024-12-02,Premium,36.0,2026-07-19 13:22:07.383472
471,Charles Smith,wyatt68@example.com,India,2021-05-14,,,2026-07-19 13:22:07.383472
472,Erika Clark,stevensanchez@example.org,,2023-11-11,Standard,,2026-07-19 13:22:07.383472
473,Randy Martin,lsullivan@example.com,UK,2022-08-24,premium,26.0,2026-07-19 13:22:07.383472
474,Edward Baker,rossjennifer@example.net,UK,2022-05-24,Standard,33.0,2026-07-19 13:22:07.383472
475,Matthew Strong Jr.,keithbaker@example.org,,2021-06-22,Standard,58.0,2026-07-19 13:22:07.383472
476,Amber Doyle,chendavid@example.com,Canada,2025-12-26,,,2026-07-19 13:22:07.383472
477,Paul Fisher,matthewanderson@example.com,Canada,2022-09-23,Standard,18.0,2026-07-19 13:22:07.383472
478,Thomas Newton,schroederandrew@example.com,Germany,2022-11-20,,48.0,2026-07-19 13:22:07.383472
479,Christine Wood,jason14@example.com,India,2024-09-30,premium,59.0,2026-07-19 13:22:07.383472
480,Lorraine Kelly,cruzkristie@example.com,Canada,2022-11-22,Standard,52.0,2026-07-19 13:22:07.383472
